comboId,facetId,facetName,conceptId,conceptName,rdId,rdLabel,rdType,cuiMap,documentToCui,scopeNotes,lifecycleStage
fidp7650fidp9054,fidp7650,Procedures,fidp9054,Septic Arthritis Joint Drainage,,,,,abq3430,,Active
fidp7650.fidp7987.ug3897,fidp7650,Procedures,fidp7987,Shoulder Arthroscopy,ug3897,shoulder arthroscopy,Surgical/Test Procedure,,,,Active
fidp7650fidp7988,fidp7650,Procedures,fidp7988,Shoulder Replacement Surgery,abo1301,shoulder replacement,Surgical/Test Procedure,,,,Active
fidp7650.fidp8395.abk7458,fidp7650,Procedures,fidp8395,"Sigmoidoscopy (Anoscopy, Proctoscopy)",abk7458,Sigmoidoscopy,Surgical/Test Procedure,,,,Active
fidp7650fidp7991,fidp7650,Procedures,fidp7991,Sinus Surgery,,,,,,MULTI - ug3524/dmaps,Active
fidp7650fidp8759,fidp7650,Procedures,fidp8759,Skin Biopsy,,,,,hw234496,,Active
fidp7650fidp7992,fidp7650,Procedures,fidp7992,Skin Cancer Treatments,,,,,,BROAD,Active
fidp7650.fidp7993.zc2700,fidp7650,Procedures,fidp7993,Skin Grafts,zc2700,Skin Grafts,Surgical/Test Procedure,,,,Active
fidp7650.fidp8426.zy1429,fidp7650,Procedures,fidp8426,Skin Lesion Removal,zy1429,skin lesion removal,Surgical/Test Procedure,,,,Active
fidp7650.fidp7995.gapdoc00176,fidp7650,Procedures,fidp7995,Skin Tag Removal,gapdoc00176,skin tag removal,Surgical/Test Procedure,,,,Active
fidp7650fidp8478,fidp7650,Procedures,fidp8478,Sleep Apnea Surgery,,,,,,"BROAD (aa71542, hw48651)",Active
fidp7650.fidp7996.abk3541,fidp7650,Procedures,fidp7996,Sleeve Gastrectomy,abk3541,Sleeve Gastrectomy,Surgical/Test Procedure,,,,Active
fidp7650fidp7997,fidp7650,Procedures,fidp7997,Sphincterotomy,ud1292,anal spincterotomy,Surgical/Test Procedure,,,,Active
fidp7650fidp7998,fidp7650,Procedures,fidp7998,Spinal Block,,,,,,MULTI - C0002928/dmaps,Active
fidp7650fidp7999,fidp7650,Procedures,fidp7999,Spinal Decompression Surgery,,,,,,MULTI - RDs/dmaps (tr1712),Active
fidp7650fidp8000,fidp7650,Procedures,fidp8000,Spinal Fusion,,,,,,"MULTI - zx4109,zx4099,abo2942, gapdoc00068",Active
fidp7650fidp8797,fidp7650,Procedures,fidp8797,Spinal Manipulation,,,,,"aa160810,uw2168",,Active
fidp7650fidp8001,fidp7650,Procedures,fidp8001,Spinal Stenosis Surgery,,,,,,MULTI - RDs/dmaps (abo8338),Active
fidp7650.fidp8002.zc2195,fidp7650,Procedures,fidp8002,Splenectomy,zc2195,splenectomy,Surgical/Test Procedure,,,,Active
fidp7650.fidp8004.ud2621,fidp7650,Procedures,fidp8004,Stapedectomy,ud2621,Stapedectomy,Surgical/Test Procedure,,,,Active
fidp7650fidp8005,fidp7650,Procedures,fidp8005,Stem Cell Donation,,,,,uq1026,,Active
fidp7650fidp8006,fidp7650,Procedures,fidp8006,Stem Cell Transplant,,,,,,"MULTI - RD/dmaps (abk3402,abq1926, etc)",Active
fidp7650fidp8007,fidp7650,Procedures,fidp8007,Sternotomy,,,,,abo3138,,Active
fidp7650fidp9154,fidp7650,Procedures,fidp9154,steroid injection,,,,,,Candidate term - rejected,Deleted
fidp7650fidp8737,fidp7650,Procedures,fidp8737,Stitches Staples and Skin Adhesives,,,,,,BROAD,Active
fidp7650fidp9111,fidp7650,Procedures,fidp9111,Stoma Reversal,,,,,abq3780,,Active
fidp7650.fidp8008.uf9496,fidp7650,Procedures,fidp8008,Strabismus Surgery,uf9496,Strabismus Surgery ,Surgical/Test Procedure,,,,Active
fidp7650fidp8009,fidp7650,Procedures,fidp8009,Stress Urinary Incontinence Surgery,,,,,,"MULTI - RDS/dmaps (aa137467,ud1610)",Active
fidp7650.fidp8010.abl4055,fidp7650,Procedures,fidp8010,Subcutaneous Injection,abl4055,subcutaneous injection,Self-Care,,,,Active
fidp7650fidp8904,fidp7650,Procedures,fidp8904,Subdermal Implant for Birth Control,gapdoc00140,contraceptive implant (Scope Note),Medication/Device,,,,Active
fidp7650fidp8011,fidp7650,Procedures,fidp8011,Submandibular Gland Removal,ud2612,submandibular gland excision,Surgical/Test Procedure,,,,Active
fidp7650fidp8769,fidp7650,Procedures,fidp8769,Suprapubic Aspiration,,,,,,definition,Active
fidp7650fidp8012,fidp7650,Procedures,fidp8012,Suprapubic Catheterization,,,,,,"MULTI - RD/dmaps (zc2571, zc1241, abo8459, zc2575)",Active
fidp7650fidp8013,fidp7650,Procedures,fidp8013,Surgical Drain,,,,C2607832  ,,,Active
fidp7650fidp8834,fidp7650,Procedures,fidp8834,swallow  study,,,,,,Candidate term - rejected,Deleted
fidp7650.fidp8891.gapdoc00208,fidp7650,Procedures,fidp8891,Sympathetic Nerve Block,gapdoc00208,Sympathetic Nerve Block,Surgical/Test Procedure,,,,Active
fidp7650fidp8015,fidp7650,Procedures,fidp8015,Synovectomy,,,,,aa18893,,Active
fidp7650fidp8016,fidp7650,Procedures,fidp8016,Tattoo Removal,,,,,sig245445,,Active
fidp7650fidp7694,fidp7650,Procedures,fidp7694,Tear Duct Surgery,,,,,,MULTI - multi docs,Active
fidp7650fidp8032,fidp7650,Procedures,fidp8032,Teeth Whitening,,,,C0040431,,,Active
fidp7650fidp8401,fidp7650,Procedures,fidp8401,Temporal Artery Biopsy,,,,C0190482,,,Active
fidp7650fidp8018,fidp7650,Procedures,fidp8018,Temporomandibular Arthroplasty,,,,,hw209411,,Active
fidp7650fidp8755,fidp7650,Procedures,fidp8755,Temporomandibular Arthroscopy,,,,,hw209368,,Active
fidp7650.fidp8019.ug3911,fidp7650,Procedures,fidp8019,Tennis Elbow Surgery,ug3911,tennis elbow surgery,Surgical/Test Procedure,,,,Active
fidp7650.fidp8020.ud1884,fidp7650,Procedures,fidp8020,Tension-Free Vaginal Tape (TVT) Procedure,ud1884,Tension Free Vaginal Tape Procedure,Surgical/Test Procedure,,,,Active
fidp7650fidp8399,fidp7650,Procedures,fidp8399,Testicular Biopsy,,,,,hw234829,,Active
fidp7650fidp8021,fidp7650,Procedures,fidp8021,Thalamotomy,,,,,aa140809,,Active
fidp7650.fidp8023.ud2410,fidp7650,Procedures,fidp8023,Thoracentesis,ud2410,thoracentesis,Surgical/Test Procedure,,,,Active
fidp7650.fidp8024.zc2718,fidp7650,Procedures,fidp8024,Thoracic Aortic Aneurysm Repair,zc2718,thoracic aortic aneurysm repair,Surgical/Test Procedure,,,,Active
fidp7650.fidp8025.ud2400,fidp7650,Procedures,fidp8025,Thoracoscopic Sympathectomy,ud2400,thoracoscopic sympathectomy,Surgical/Test Procedure,,,,Active
fidp7650.fidp8026.ud2451,fidp7650,Procedures,fidp8026,Thoracotomy,ud2451,Thoracotomy,Surgical/Test Procedure,,,,Active
fidp7650.fidp8902.zc1689,fidp7650,Procedures,fidp8902,Thrombolytic Therapy,zc1689,thrombolytic therapy,Surgical/Test Procedure,,,,Active
fidp7650fidp8414,fidp7650,Procedures,fidp8414,Thyroid Biopsy,,,,,,"MULTI - abl3828, abl3843 (needle, open)",Active
fidp7650fidp8027,fidp7650,Procedures,fidp8027,Thyroid Surgery,,,,,,"BROAD (te7054, overlap w/ open thyroid biopsy)",Active
fidp7650.fidp8028.zc2552,fidp7650,Procedures,fidp8028,Thyroidectomy,zc2552,thyroidectomy,Surgical/Test Procedure,,,,Active
fidp7650.fidp8029.ug3848,fidp7650,Procedures,fidp8029,Toe Amputation,ug3848,toe amputation,Surgical/Test Procedure,,,,Active
fidp7650fidp7808,fidp7650,Procedures,fidp7808,Tongue Tie Surgery,,,,,"ux1152,ux1153",,Active
fidp7650fidp8030,fidp7650,Procedures,fidp8030,Tonsillectomy,,,,,,"MULTI - gapdoc00230, gapdoc00234 (under 12, 12 and over)",Active
fidp7650fidp8031,fidp7650,Procedures,fidp8031,Tooth Extraction,,,,C0040440,,,Active
fidp7650fidp8033,fidp7650,Procedures,fidp8033,Total Lymphoid Irradiation (TLI),,,,,hw237643 ,,Active
fidp7650fidp8798,fidp7650,Procedures,fidp8798,Trachelectomy,,,,,tw9642,,Active
fidp7650fidp8034,fidp7650,Procedures,fidp8034,Tracheostomy,zy1382,tracheostomy (emergency or planned) (Scope Note),Surgical/Test Procedure,,,,Active
fidp7650fidp8035,fidp7650,Procedures,fidp8035,Transjugular Intrahepatic Portosystemic Shunt (TIPS),,,,,aa87494,,Active
fidp7650fidp8799,fidp7650,Procedures,fidp8799,Transsphenoidal Adenomectomy,,,,,,definition,Active
fidp7650fidp8037,fidp7650,Procedures,fidp8037,Transurethral Incision of the Prostate (TUIP),,,,C0194794,,,Active
fidp7650fidp8038,fidp7650,Procedures,fidp8038,Transurethral Microwave Therapy (TUMT),,,,,ug1939,,Active
fidp7650fidp8039,fidp7650,Procedures,fidp8039,Transurethral Needle Ablation (TUNA),,,,,hw55871,,Active
fidp7650fidp8040,fidp7650,Procedures,fidp8040,Transurethral Resection (TUR) for Bladder Cancer,ug6091,"bladder, transurethral resection",Surgical/Test Procedure,,,,Active
fidp7650.fidp8041.zc2627,fidp7650,Procedures,fidp8041,Transurethral Resection of the Prostate (TURP),zc2627,transurethral resection of the prostate (TURP),Surgical/Test Procedure,,,,Active
fidp7650.fidp8042.ud1893,fidp7650,Procedures,fidp8042,Trigger Finger Release,ud1893,trigger finger release,Surgical/Test Procedure,,,,Active
fidp7650fidp8394,fidp7650,Procedures,fidp8394,Tubal Implants,gapdoc00135,fallopian tube implants (Scope Note),Surgical/Test Procedure,,,,Active
fidp7650fidp8392,fidp7650,Procedures,fidp8392,Tubal Ligation (BTL),gapdoc00150,tubal ligation (Scope Note),Surgical/Test Procedure,,,,Active
fidp7650fidp8758,fidp7650,Procedures,fidp8758,Tubal Ligation Reversal,,,,,hw202539,,Active
fidp7650fidp8044,fidp7650,Procedures,fidp8044,Tube Feeding,gapdoc00067,home tube feeding (PEG tube) (Scope Note),Medication/Device,,,,Active
fidp7650.fidp8045.zc2709,fidp7650,Procedures,fidp8045,Tummy Tuck,zc2709,Tummy Tuck,Surgical/Test Procedure,,,,Active
fidp7650fidp8046,fidp7650,Procedures,fidp8046,Tumor Ablation,ud2265,"tumor ablation, percutaneous, hepatic",Surgical/Test Procedure,,,,Active
fidp7650.fidp8047.ud2079,fidp7650,Procedures,fidp8047,Tumor Embolization,ud2079,tumor embolization,Surgical/Test Procedure,,,,Active
fidp7650fidp8048,fidp7650,Procedures,fidp8048,Tunneled Catheterization,ug6136,tunneled catheter for central line (age 5+ only),Surgical/Test Procedure,,,,Active
fidp7650fidp8049,fidp7650,Procedures,fidp8049,Turbinate Surgery,zc2290,turbinoplasty,Surgical/Test Procedure,,,,Active
fidp7650fidp8050,fidp7650,Procedures,fidp8050,Tympanocentesis,,,,,hw184017,,Active
fidp7650.fidp8051.ud2603,fidp7650,Procedures,fidp8051,Tympanomastoidectomy,ud2603,Tympanomastoidectomy,Surgical/Test Procedure,,,,Active
fidp7650.fidp8052.ud2594,fidp7650,Procedures,fidp8052,Tympanoplasty,ud2594,tympanoplasty,Surgical/Test Procedure,,,,Active
fidp7650fidp8742,fidp7650,Procedures,fidp8742,Ulcerative Colitis Surgery,,,,,,"BROAD - RDs/dmaps -(hw41295, uf4785, ug4293)",Active
fidp7650fidp8735,fidp7650,Procedures,fidp8735,Ultrasound Needle Guidance,,,,,tc4107,,Active
fidp7650fidp8053,fidp7650,Procedures,fidp8053,Umbilical Cord Blood Banking,,,,,zx1634,,Active
fidp7650.fidp8054.ud1790,fidp7650,Procedures,fidp8054,Umbilical Hernia Repair,ud1790,Umbilical Hernia Repair,Surgical/Test Procedure,,,,Active
fidp7650fidp8055,fidp7650,Procedures,fidp8055,Umbilical Vein Catheterization,,,,,abo1894,,Active
fidp7650fidp8056,fidp7650,Procedures,fidp8056,Undescended Testicle Surgery,,,,,,MULTI - RD/dmaps (gapdoc00183/dmaps),Active
fidp7650fidp8422,fidp7650,Procedures,fidp8422,Upper GI Endoscopy,uf9380,EGD (upper GI endoscopy),Surgical/Test Procedure,,,,Active
fidp7650.fidp8057.ug3686,fidp7650,Procedures,fidp8057,Ureteral Reimplant,ug3686,Ureteral Reimplant,Surgical/Test Procedure,,,,Active
fidp7650.fidp8058.zc2561,fidp7650,Procedures,fidp8058,Ureteral Stent Placement,zc2561,Ureteral Stent Placement,Surgical/Test Procedure,,,,Active
fidp7650fidp8059,fidp7650,Procedures,fidp8059,Ureteroscopy,uf10330,Ureteroscopy (Scope Note - therapeutic use),Surgical/Test Procedure,,,,Active
fidp7650fidp8060,fidp7650,Procedures,fidp8060,Urethral Bulking,,,,,hw220018,,Active
fidp7650fidp8061,fidp7650,Procedures,fidp8061,Urethral Sling Surgery,,,,,hw219880,,Active
fidp7650fidp8062,fidp7650,Procedures,fidp8062,Urethrocele (Urethra Prolapse) Surgery,,,,,,MULTI - part of pelvic prolapse repair (zy1244),Active
fidp7650fidp8063,fidp7650,Procedures,fidp8063,Urinary Catheterization,,,,,,"MULTI - RD/dmaps (zc2571, dmaps)",Active
fidp7650fidp8064,fidp7650,Procedures,fidp8064,Urostomy,,,,,tw9787,,Active
fidp7650.fidp8065.zy1262,fidp7650,Procedures,fidp8065,Uterine Fibroid Embolization (UFE),zy1262,Uterine Fibroid Embolization,Surgical/Test Procedure,,,,Active
fidp7650fidp8751,fidp7650,Procedures,fidp8751,Uterine Fibroid Surgery,,,,,,"BROAD - 3 RDs (ud1160, ud1256, ug6339)",Active
fidp7650.fidp8066.zc2457,fidp7650,Procedures,fidp8066,Uvulopalatopharyngoplasty (UPPP),zc2457,Uvulopalatopharyngoplasty (UPPP),Surgical/Test Procedure,,,,Active
fidp7650fidp8067,fidp7650,Procedures,fidp8067,Uvulopalatoplasty,,,,,aa75802,,Active
fidp7650fidp8743,fidp7650,Procedures,fidp8743,Vaccination,,,,,,BROAD,Active
fidp7650fidp8068,fidp7650,Procedures,fidp8068,Vacuum Aspiration,,,,,,"MULTI - dmaps (tn7442, tn7475, tw1078)",Active
fidp7650fidp8069,fidp7650,Procedures,fidp8069,Vacuum-Assisted Closure (VAC),,,,,ug6103,,Active
fidp7650.fidp8070.abn3191,fidp7650,Procedures,fidp8070,Vacuum-Assisted Delivery,abn3191,vacuum assisted delivery,Surgical/Test Procedure,,,,Active
fidp7650fidp8071,fidp7650,Procedures,fidp8071,Vaginal Birth After Cesarean (VBAC),gapdoc00018,"VBAC, Vag birth after cesaerean",Surgical/Test Procedure,,,,Active
fidp7650fidp7737,fidp7650,Procedures,fidp7737,Vaginal Closure,,,,,tv1589,,Active
fidp7650.fidp8073.ud1160,fidp7650,Procedures,fidp8073,Vaginal Hysterectomy,ud1160,Vaginal Hysterectomy,Surgical/Test Procedure,,,,Active
fidp7650.fidp8746.ud1160,fidp7650,Procedures,fidp8746,Vaginal Hysterectomy (Laparoscopically-Assisted),ug6339,"Hysterectomy, vaginal, laparoscopically assisted",Surgical/Test Procedure,,,,Active
fidp7650fidp8074,fidp7650,Procedures,fidp8074,Vaginal Prolapse Surgery,,,,,tv1559,,Active
fidp7650fidp8076,fidp7650,Procedures,fidp8076,Variceal Banding,,,,,aa87512,Many dmaps are for condition,Active
fidp7650.fidp8077.ug3672,fidp7650,Procedures,fidp8077,Varicocele Repair,ug3672,Varicocele Repair,Surgical/Test Procedure,,,,Active
fidp7650fidp8078,fidp7650,Procedures,fidp8078,Varicose Vein Treatments,,,,,,BROAD,Active
fidp7650.fidp8079.zc2394,fidp7650,Procedures,fidp8079,Vasectomy,zc2394,vasectomy,Surgical/Test Procedure,,,,Active
fidp7650.fidp8080.zc2381,fidp7650,Procedures,fidp8080,Vasectomy Reversal,zc2381,vasectomy reversal,Surgical/Test Procedure,,,,Active
fidp7650.fidp8081.ud2024,fidp7650,Procedures,fidp8081,Vein Ligation and Stripping,ud2024,Vein Ligation and Stripping,Surgical/Test Procedure,,,,Active
fidp7650fidp8082,fidp7650,Procedures,fidp8082,Vena Cava Filter Placement or Removal,,,,,,"MULTI - abo4461, abo4465 (placement, removal)",Active
fidp7650fidp8800,fidp7650,Procedures,fidp8800,Venous Access Devices,,,,,,BROAD,Active
fidp7650fidp8084,fidp7650,Procedures,fidp8084,Vertebroplasty,av2981,"Vertebroplasty, percutaneous",Surgical/Test Procedure,,,,Active
fidp7650fidp8400,fidp7650,Procedures,fidp8400,Video Capsule Endoscopy,,,,,tb1144,,Active
fidp7650fidp8085,fidp7650,Procedures,fidp8085,Video-Assisted Thoracoscopic Surgery (VATS),ud2236,Video-Assisted Thoracoscopic surgery (VATS),Surgical/Test Procedure,,,,Active
fidp7650fidp8419,fidp7650,Procedures,fidp8419,Virtual Colonoscopy,,,,,tw10203,,Active
fidp7650fidp8086,fidp7650,Procedures,fidp8086,Vitrectomy,,,,,tf1464,Also part of gapdoc00108 retinal detachment repair,Active
fidp7650fidp8087,fidp7650,Procedures,fidp8087,Von Willebrand Replacement Therapy,,,,,ue4001,,Active
fidp7650.fidp8747.zy1684,fidp7650,Procedures,fidp8747,VP Shunt Surgery,zy1684,VP shunt surgery,Surgical/Test Procedure,,,,Active
fidp7650fidp8480,fidp7650,Procedures,fidp8480,Wart Removal,,,,,,BROAD,Active
fidp7650fidp8088,fidp7650,Procedures,fidp8088,Water Birth,,,,C0559916  ,,,Active
fidp7650fidp7689,fidp7650,Procedures,fidp7689,Weight Loss (Bariatric) Surgery,,,,,,BROAD - multiple RDs (look at abp2345),Active
fidp7650fidp8089,fidp7650,Procedures,fidp8089,Whipple Surgery,,,,,abn2672,,Active
fidp7650.fidp8479.abk9570,fidp7650,Procedures,fidp8479,Wisdom Tooth Extraction,abk9570,wisdom tooth extraction,Surgical/Test Procedure,,,,Active
fidp7650.fidp8091.abk1500,fidp7650,Procedures,fidp8091,Wound Debridement,abk1500,Wound Debridement,Surgical/Test Procedure,,,,Active
fidp7650.fidp8092.zc2430,fidp7650,Procedures,fidp8092,Wrist Arthroscopy,zc2430,Wrist Arthroscopy,Surgical/Test Procedure,,,,Active
fidp7650.fidp8093.gapdoc00035,fidp7650,Procedures,fidp8093,YAG Laser Capsulotomy,gapdoc00035,YAG laser capsulotomy,Surgical/Test Procedure,,,,Active
